color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,Donald Petrie,34.0,104.0,80.0,658.0,Lili Taylor,8000.0,12793213.0,Comedy|Drama|Romance,Julia Roberts,Mystic Pizza ,18286,10430,Conchata Ferrell,4.0,commitment|marriage|pizza|title appears in writing|woman wearing only a man's shirt,http://www.imdb.com/title/tt0095690/?ref_=fn_tt_tt_1,73.0,English,USA,R,6000000.0,1988.0,960.0,6.2,1.85,0
Color,,10.0,,,502.0,Tuppence Middleton,1000.0,,Drama|History|Romance|War,Jim Broadbent,War & Peace             ,9277,4528,Lily James,1.0,male frontal nudity|male nudity|tv mini series,http://www.imdb.com/title/tt3910804/?ref_=fn_tt_tt_1,44.0,English,UK,TV-14,,,888.0,8.2,16.0,11000
Color,Peter Howitt,88.0,99.0,29.0,161.0,Kevin McNally,711.0,11883495.0,Comedy|Drama|Fantasy|Romance,Jeanne Tripplehorn,Sliding Doors ,52805,1462,John Lynch,1.0,alternative reality|multiple outcomes|parallel time|serendipity|twist of fate,http://www.imdb.com/title/tt0120148/?ref_=fn_tt_tt_1,278.0,English,UK,R,9000000.0,1998.0,427.0,6.8,1.85,0
Color,Rusty Cundieff,25.0,98.0,38.0,360.0,Clarence Williams III,1000.0,11797927.0,Comedy|Horror|Thriller,Corbin Bernsen,Tales from the Hood ,4582,3221,David Alan Grier,0.0,child abuse|death|drugs|ku klux klan|police brutality,http://www.imdb.com/title/tt0114609/?ref_=fn_tt_tt_1,52.0,English,USA,R,6000000.0,1995.0,475.0,6.1,1.85,985
Color,Kevin Macdonald,252.0,121.0,162.0,25.0,Simon McBurney,1000.0,17605861.0,Biography|Drama|History|Thriller,David Oyelowo,The Last King of Scotland ,145580,1184,Abby Mukiibi Nkaaga,1.0,1970s|assassination|doctor|scottish|ugandan,http://www.imdb.com/title/tt0455590/?ref_=fn_tt_tt_1,351.0,English,UK,R,6000000.0,2006.0,149.0,7.7,2.35,0
Color,Dominique Othenin-Girard,137.0,96.0,2.0,120.0,Tamara Glynn,742.0,11642254.0,Horror|Thriller,Donald Pleasence,Halloween 5 ,22929,1308,Troy Evans,1.0,cat|halloween|kitten|michael myers|psychotronic,http://www.imdb.com/title/tt0097474/?ref_=fn_tt_tt_1,287.0,English,USA,X,3000000.0,1989.0,256.0,5.2,1.85,926
Color,Richard Linklater,231.0,99.0,0.0,84.0,Brandon Smith,11000.0,9203192.0,Comedy|Crime|Drama,Matthew McConaughey,Bernie ,45396,11328,Rick Dial,1.0,funeral|stockbroker|texas|vacation|widow,http://www.imdb.com/title/tt1704573/?ref_=fn_tt_tt_1,136.0,English,USA,PG-13,5000000.0,2011.0,106.0,6.8,1.85,15000
Color,Jean-Jacques Mantello,9.0,42.0,0.0,,Daryl Hannah,844.0,7518876.0,Adventure|Documentary|Short,Charlotte Rampling,Dolphins and Whales 3D: Tribes of the Ocean ,172,844,,0.0,3d in title|animal in title|digit in title|dolphin|manatee,http://www.imdb.com/title/tt0996382/?ref_=fn_tt_tt_1,5.0,English,UK,,6000000.0,2008.0,0.0,6.5,1.78,28
Color,Ed Harris,115.0,122.0,0.0,221.0,Bud Cort,697.0,8596914.0,Biography|Drama,John Heard,Pollock ,23023,1517,Amy Madigan,0.0,1940s|artist|drinking|life magazine|painter,http://www.imdb.com/title/tt0183659/?ref_=fn_tt_tt_1,148.0,English,USA,R,6000000.0,2000.0,394.0,7.0,1.85,0
Color,Risa Bramon Garcia,67.0,101.0,112.0,612.0,Dave Chappelle,1000.0,6851636.0,Comedy|Drama|Romance,Janeane Garofalo,200 Cigarettes ,13010,2697,Gaby Hoffmann,5.0,bartender|friend|new year's eve|party|punk,http://www.imdb.com/title/tt0137338/?ref_=fn_tt_tt_1,182.0,English,USA,R,6000000.0,1999.0,744.0,5.9,1.85,0
Color,Brian Klugman,216.0,102.0,49.0,10000.0,Bradley Cooper,24000.0,11434867.0,Drama|Mystery|Romance|Thriller,J.K. Simmons,The Words ,59637,51355,Olivia Wilde,1.0,american in paris|book|love|novel|writer,http://www.imdb.com/title/tt1840417/?ref_=fn_tt_tt_1,130.0,English,USA,PG-13,6000000.0,2012.0,14000.0,7.1,1.85,21000
Color,Matt Piedmont,133.0,84.0,4.0,546.0,Adrian Martinez,8000.0,5895238.0,Comedy|Western,Will Ferrell,Casa de mi Padre ,17169,10123,Luis E. Carazo,1.0,absurd humor|drug lord|mexico|ranch|spaghetti western,http://www.imdb.com/title/tt1702425/?ref_=fn_tt_tt_1,70.0,Spanish,USA,R,6000000.0,2012.0,806.0,5.5,2.35,9000
Color,Raymond De Felitta,149.0,104.0,20.0,130.0,Curtiss Cook,3000.0,6670712.0,Comedy|Drama,Ezra Miller,City Island ,27301,3825,Dominik García-Lorido,6.0,anger|family reunion|father son reunion|hugging|movie making,http://www.imdb.com/title/tt1174730/?ref_=fn_tt_tt_1,101.0,English,USA,PG-13,6000000.0,2009.0,591.0,7.4,1.85,0
Color,John Michael McDonagh,261.0,96.0,51.0,28.0,Fionnula Flanagan,3000.0,5359774.0,Comedy|Crime|Thriller,Don Cheadle,The Guard ,64794,3569,Wale Ojo,0.0,boat on fire|drug smuggling|fbi|fbi agent|small town,http://www.imdb.com/title/tt1540133/?ref_=fn_tt_tt_1,131.0,English,Ireland,R,6000000.0,2011.0,482.0,7.3,2.35,17000
Color,Deb Hagan,42.0,94.0,0.0,664.0,Alona Tal,1000.0,4693919.0,Comedy,Drake Bell,College ,11011,4484,Haley Bennett,0.0,college|face slap|high school|loss of virginity|pierced nipple,http://www.imdb.com/title/tt0844671/?ref_=fn_tt_tt_1,78.0,English,USA,R,6500000.0,2008.0,1000.0,4.6,1.85,422
Color,Sofia Coppola,152.0,90.0,0.0,826.0,Kathleen Turner,4000.0,4859475.0,Drama|Romance,Kirsten Dunst,The Virgin Suicides ,116910,7103,Scott Glenn,0.0,catholic|five sisters|isolation|school|suicide,http://www.imdb.com/title/tt0159097/?ref_=fn_tt_tt_1,520.0,English,USA,R,6000000.0,1999.0,899.0,7.2,1.85,0
Color,Mark Herman,64.0,97.0,39.0,286.0,Annette Badland,1000.0,4595000.0,Comedy|Drama|Music|Romance,Jim Broadbent,Little Voice ,13892,2103,Brenda Blethyn,4.0,mother|recluse|shy|singer|talent,http://www.imdb.com/title/tt0147004/?ref_=fn_tt_tt_1,160.0,English,UK,R,,1998.0,497.0,7.0,1.85,915
Color,Zach Cregger,76.0,90.0,138.0,263.0,Windell Middlebrooks,373.0,4542775.0,Comedy|Romance,Hugh M. Hefner,Miss March ,18313,1831,Raquel Alessi,2.0,fellatio|hugh hefner|oral sex|playboy centerfold|topless female nudity,http://www.imdb.com/title/tt1151922/?ref_=fn_tt_tt_1,73.0,English,USA,R,6000000.0,2009.0,308.0,5.1,1.85,985
Color,Zach Braff,149.0,106.0,0.0,379.0,Josh Gad,17000.0,3588432.0,Comedy|Drama,Jim Parsons,Wish I Was Here ,29341,18947,Michael Weston,4.0,actor|dream sequence|genius recluse|jew|religion,http://www.imdb.com/title/tt2870708/?ref_=fn_tt_tt_1,93.0,English,USA,R,6000000.0,2014.0,1000.0,6.7,2.35,0
Color,Mark Tarlov,35.0,96.0,3.0,353.0,Dylan Baker,4000.0,4394936.0,Comedy|Drama|Fantasy|Romance,Sarah Michelle Gellar,Simply Irresistible ,11439,5668,Lawrence Gilliard Jr.,1.0,chef|female chef|love|magic|restaurant,http://www.imdb.com/title/tt0145893/?ref_=fn_tt_tt_1,190.0,English,Germany,PG-13,6000000.0,1999.0,812.0,5.3,2.35,901
Color,,47.0,44.0,,724.0,Jason Dohring,937.0,,Crime|Drama|Mystery,Francis Capra,Veronica Mars             ,55524,3318,Enrico Colantoni,1.0,best friend|high school|private detective|sheriff|student,http://www.imdb.com/title/tt0412253/?ref_=fn_tt_tt_1,315.0,English,USA,TV-14,,,828.0,8.4,1.78,0
Color,John Cameron Mitchell,108.0,95.0,263.0,179.0,Miriam Shor,263.0,3029081.0,Comedy|Drama|Music|Musical,John Cameron Mitchell,Hedwig and the Angry Inch ,26300,993,Andrea Martin,0.0,band|rock band|sex change|song|transsexual,http://www.imdb.com/title/tt0248845/?ref_=fn_tt_tt_1,231.0,English,USA,R,6000000.0,2001.0,261.0,7.8,1.85,0
Color,Sheldon Lettich,17.0,99.0,23.0,82.0,Ryan Bollman,97.0,3273588.0,Action|Drama,Antoni Corone,Only the Strong ,4195,382,Todd Susman,1.0,capoeira|fight|fighting|martial arts|violence,http://www.imdb.com/title/tt0107750/?ref_=fn_tt_tt_1,50.0,English,USA,PG-13,6000000.0,1993.0,91.0,6.7,1.85,0
Color,Jon Knautz,12.0,93.0,10.0,34.0,Monda Scott,397.0,,Drama|Horror|Mystery|Thriller,Rachel Alig,Goddess of Love ,522,546,Alexis Kendra,0.0,female nudity|hallucination|sex scene|strip club|stripper,http://www.imdb.com/title/tt3432552/?ref_=fn_tt_tt_1,5.0,English,USA,,,2015.0,77.0,5.4,2.35,84
Color,Billy Ray,129.0,99.0,53.0,491.0,Rosario Dawson,4000.0,2207975.0,Drama|History,Hayden Christensen,Shattered Glass ,28855,8297,Cas Anvar,0.0,fabricated facts|journalist|stephen glass|the new republic|writer,http://www.imdb.com/title/tt0323944/?ref_=fn_tt_tt_1,190.0,English,USA,PG-13,6000000.0,2003.0,3000.0,7.2,2.35,0
Color,David Atkins,84.0,95.0,8.0,15.0,Lynne Thigpen,244.0,2025238.0,Comedy|Crime|Drama|Thriller,Chelcie Ross,Novocaine ,9589,489,Polly Noonan,3.0,dentist|drugs|murder|sex|sunflower,http://www.imdb.com/title/tt0234354/?ref_=fn_tt_tt_1,105.0,English,USA,R,6000000.0,2001.0,230.0,5.8,1.85,289
Color,Patrick Stettner,61.0,84.0,5.0,152.0,Tony Devon,944.0,1028337.0,Drama|Thriller,Stockard Channing,The Business of Strangers ,3413,1407,Frederick Weller,2.0,airport|businesswoman|hotel|revenge|vegetarian,http://www.imdb.com/title/tt0270259/?ref_=fn_tt_tt_1,78.0,English,USA,R,,2001.0,257.0,6.4,1.85,29
Color,Sam Peckinpah,147.0,144.0,541.0,242.0,Warren Oates,682.0,,Action|Adventure|Western,William Holden,The Wild Bunch ,63192,2379,L.Q. Jones,1.0,friendship|honor|righteous rage|soldier|texas,http://www.imdb.com/title/tt0065214/?ref_=fn_tt_tt_1,287.0,English,USA,R,6244087.0,1969.0,288.0,8.0,2.35,0
Color,Jonathan Levine,147.0,99.0,129.0,362.0,Aaron Yoo,976.0,2077046.0,Comedy|Drama|Romance,Mary-Kate Olsen,The Wackness ,27266,2748,Method Man,2.0,ice cream|marijuana|new york city|summer|therapy,http://www.imdb.com/title/tt1082886/?ref_=fn_tt_tt_1,75.0,English,USA,R,6000000.0,2008.0,617.0,7.0,2.35,0
 Black and White,Michael Crichton,23.0,110.0,735.0,20.0,Michael Elphick,187.0,,Adventure|Crime|Drama|Thriller,Lesley-Anne Down,The Great Train Robbery ,11623,297,Pamela Salem,2.0,bank|gold|key|safe|train,http://www.imdb.com/title/tt0079240/?ref_=fn_tt_tt_1,50.0,English,UK,PG,6000000.0,1979.0,34.0,7.0,1.85,643
Color,Lynne Ramsay,75.0,97.0,159.0,53.0,Bryan Dick,631.0,267194.0,Drama,Samantha Morton,Morvern Callar ,6906,841,Paul Popplewell,0.0,breasts|cleavage|female rear nudity|girl in panties|public nudity,http://www.imdb.com/title/tt0300214/?ref_=fn_tt_tt_1,111.0,English,UK,R,,2002.0,104.0,6.7,1.85,605
Color,Sylvio Tabet,17.0,107.0,0.0,284.0,Kari Wuhrer,721.0,869325.0,Action|Adventure|Fantasy|Sci-Fi,Michael Berryman,Beastmaster 2: Through the Portal of Time ,2281,2000,Marc Singer,2.0,beast|beastmaster|psychotronic|sword and sorcery|warrior,http://www.imdb.com/title/tt0101412/?ref_=fn_tt_tt_1,16.0,English,USA,PG-13,6000000.0,1991.0,514.0,3.8,1.85,125
Color,Rick Bieber,16.0,90.0,11.0,316.0,Kendrick Cross,767.0,399611.0,Biography|Drama|Sport,Aidan Quinn,The 5th Quarter ,1245,2370,Sammy Nagi Njuguna,2.0,athletic training|football practice|funeral|gymnasium|man crying,http://www.imdb.com/title/tt1130964/?ref_=fn_tt_tt_1,29.0,English,USA,PG,6000000.0,2010.0,529.0,5.7,1.85,0
Color,Claude Chabrol,60.0,104.0,324.0,27.0,Nathalie Baye,173.0,181798.0,Drama,Benoît Magimel,The Flower of Evil ,2591,282,Mélanie Doutey,5.0,bordeaux|election|mayor|pamphlet|political thriller,http://www.imdb.com/title/tt0322289/?ref_=fn_tt_tt_1,36.0,French,France,R,,2003.0,67.0,6.6,1.66,52
Color,Shana Feste,63.0,96.0,19.0,71.0,Zoë Kravitz,1000.0,115862.0,Drama|Romance,Jennifer Ehle,The Greatest ,7394,2163,Cara Seymour,2.0,car crash|loss|self help group|teenage mother|title directed by female,http://www.imdb.com/title/tt1226232/?ref_=fn_tt_tt_1,50.0,English,USA,R,6000000.0,2009.0,943.0,6.7,2.35,0
,Wayne Wang,56.0,104.0,61.0,451.0,Russell Wong,974.0,1346503.0,Drama|History,Bingbing Li,Snow Flower and the Secret Fan ,3024,2430,Ji-hyun Jun,0.0,car hitting pedestrian|china|fan|nineteenth century|reversal of fortune,http://www.imdb.com/title/tt1541995/?ref_=fn_tt_tt_1,22.0,English,China,PG-13,6000000.0,2011.0,595.0,6.1,2.35,0
Color,Joey Lauren Adams,36.0,97.0,781.0,90.0,Diane Ladd,596.0,117560.0,Drama|Romance,Tim Blake Nelson,Come Early Morning ,2330,1081,Ritchie Montgomery,0.0,church|drink|knocking on a door|love|three word title,http://www.imdb.com/title/tt0457308/?ref_=fn_tt_tt_1,29.0,English,USA,R,6000000.0,2006.0,206.0,6.2,1.85,224
Color,Peter Cattaneo,47.0,107.0,11.0,419.0,Olivia Williams,773.0,54606.0,Comedy|Crime|Romance,James Nesbitt,Lucky Break ,1940,2440,Peter McNamara,0.0,escape|prison|prison escape|sadism|solitary confinement,http://www.imdb.com/title/tt0246134/?ref_=fn_tt_tt_1,34.0,English,UK,PG-13,6000000.0,2001.0,766.0,6.2,2.35,30
Color,Fred Zinnemann,38.0,117.0,160.0,898.0,Jane Fonda,11000.0,,Drama,Meryl Streep,Julia ,6454,15604,Vanessa Redgrave,2.0,1930s|female protagonist|nazi|romantic friendship|writer,http://www.imdb.com/title/tt0076245/?ref_=fn_tt_tt_1,44.0,English,USA,PG,7840000.0,1977.0,949.0,7.4,1.85,733
Color,S.R. Bindler,26.0,85.0,0.0,499.0,Scott Glenn,11000.0,36497.0,Comedy,Matthew McConaughey,"Surfer, Dude ",7367,14599,Sarah Wright,0.0,barefoot|endorsement|surfboard|virtual reality|waves,http://www.imdb.com/title/tt0976247/?ref_=fn_tt_tt_1,37.0,English,USA,R,6000000.0,2008.0,826.0,4.7,1.85,850
 Black and White,Tony Kaye,47.0,152.0,194.0,0.0,Pat Buchanan,103.0,23807.0,Documentary,Noam Chomsky,Lake of Fire ,2143,105,Bill Baird,0.0,abortion|southern accent|title based on the bible|trial|usa,http://www.imdb.com/title/tt0841119/?ref_=fn_tt_tt_1,29.0,English,USA,Unrated,,2006.0,2.0,8.3,,570
Color,Greg Marcks,68.0,85.0,9.0,407.0,Barbara Hershey,861.0,,Comedy|Crime|Drama,Henry Thomas,11:14 ,38273,2200,Shawn Hatosy,1.0,convenience store|multiple perspectives|murder|paramedic|van,http://www.imdb.com/title/tt0331811/?ref_=fn_tt_tt_1,133.0,English,USA,R,6000000.0,2003.0,618.0,7.2,1.85,0
Color,Perry Lang,19.0,76.0,17.0,259.0,Kevin Tighe,636.0,,Action|Drama|Thriller,Catherine Bell,Men of War ,2989,2152,Tim Guinee,1.0,cockney accent|fight|island|machismo|mercenary,http://www.imdb.com/title/tt0110490/?ref_=fn_tt_tt_1,38.0,English,USA,R,8600000.0,1994.0,472.0,5.8,2.35,176
Color,Jake Goldberger,39.0,87.0,2.0,99.0,M. Emmet Walsh,592.0,,Drama|Mystery|Thriller,Pruitt Taylor Vince,Don McKay ,2050,1227,Robert Wahlberg,1.0,dead body|dead body in a freezer|dead body wrapped in carpet|person in a car trunk|school janitor,http://www.imdb.com/title/tt1281374/?ref_=fn_tt_tt_1,17.0,English,USA,R,,2009.0,521.0,5.9,1.85,275
Color,Stefan Ruzowitzky,162.0,95.0,24.0,874.0,Olivia Wilde,16000.0,65804.0,Crime|Drama|Thriller,Charlie Hunnam,Deadfall ,32512,27575,Sissy Spacek,1.0,police officer|police officer killed|police officer shot|sex scene,http://www.imdb.com/title/tt1667310/?ref_=fn_tt_tt_1,86.0,English,USA,R,12000000.0,2012.0,10000.0,6.3,2.35,0
Color,Vic Sarin,37.0,101.0,24.0,130.0,Aidan Quinn,933.0,,Drama|Family,Connie Nielsen,A Shine of Rainbows ,1696,1940,John Bell,2.0,island|love|new home|orphan|rainbow,http://www.imdb.com/title/tt1014774/?ref_=fn_tt_tt_1,19.0,English,Canada,PG,6000000.0,2009.0,767.0,7.2,2.35,1000
Color,William Kaufman,26.0,90.0,58.0,787.0,Sean Cook,848.0,,Action|Thriller,Drew Waters,The Hit List ,10196,3469,Cole Hauser,1.0,die hard scenario|engineer|held at gunpoint|race against time|shot to death,http://www.imdb.com/title/tt1575694/?ref_=fn_tt_tt_1,39.0,English,USA,R,6000000.0,2011.0,816.0,5.4,1.85,0
Color,,10.0,240.0,,334.0,Blake Ritson,805.0,,Comedy|Drama|Romance,Romola Garai,Emma             ,10388,2563,Rupert Evans,1.0,friendship|love triangle|matchmaker|naivety|opposites attract,http://www.imdb.com/title/tt1366312/?ref_=fn_tt_tt_1,50.0,English,UK,,,,432.0,8.2,1.78,0
Color,David Cronenberg,179.0,89.0,0.0,15.0,Leslie Carlson,391.0,,Horror|Mystery|Sci-Fi|Thriller,Debbie Harry,Videodrome ,60522,477,Reiner Schwarz,0.0,cyberpunk|hallucination|illegality|snuff film|surrealism,http://www.imdb.com/title/tt0086541/?ref_=fn_tt_tt_1,228.0,English,Canada,R,5952000.0,1983.0,20.0,7.3,1.85,0
Color,Cédric Klapisch,88.0,111.0,82.0,269.0,Cécile De France,809.0,3895664.0,Comedy|Drama,Romain Duris,L'auberge espagnole ,34383,1858,Iddo Goldberg,0.0,apartment|erasmus|language|student|trip,http://www.imdb.com/title/tt0283900/?ref_=fn_tt_tt_1,149.0,French,France,R,5300000.0,2002.0,447.0,7.3,1.85,0
Color,Kate Barker-Froyland,43.0,86.0,4.0,444.0,Shawn Parsons,11000.0,20200.0,Drama|Music,Anne Hathaway,Song One ,6797,12772,Li Jun Li,1.0,musician|number in title|recording|sibling,http://www.imdb.com/title/tt2182972/?ref_=fn_tt_tt_1,21.0,English,USA,PG-13,6000000.0,2014.0,485.0,5.8,,0
Color,Barbet Schroeder,136.0,115.0,58.0,400.0,Chris Penn,33000.0,31874869.0,Crime|Mystery|Thriller,Ryan Gosling,Murder by Numbers ,43575,34605,Agnes Bruckner,0.0,disposing of a dead body|high school student|murder|sociopath|teenage boy,http://www.imdb.com/title/tt0264935/?ref_=fn_tt_tt_1,302.0,English,USA,R,50000000.0,2002.0,455.0,6.1,1.85,0
Color,Martin Koolhoven,111.0,103.0,12.0,19.0,Tygo Gernandt,163.0,542860.0,Drama|History|War,Yorick van Wageningen,Winter in Wartime ,9230,219,Martijn Lakemeier,1.0,horse|nazi|occupation|resistance movement|uncle nephew relationship,http://www.imdb.com/title/tt0795441/?ref_=fn_tt_tt_1,37.0,Dutch,Netherlands,R,4000000.0,2008.0,20.0,7.1,2.35,0
,Charles Matthau,13.0,90.0,139.0,1000.0,Michael Jai White,2000.0,,Comedy|Crime|Thriller,Billy Burke,Freaky Deaky ,6741,6569,Bill Duke,0.0,black panties|bomb squad|car bomb|dynamite|girl in panties,http://www.imdb.com/title/tt0938305/?ref_=fn_tt_tt_1,11.0,English,USA,R,6000000.0,2012.0,2000.0,6.5,,0
 Black and White,John Frankenheimer,64.0,133.0,287.0,28.0,Paul Scofield,343.0,,Thriller|War,Jeanne Moreau,The Train ,10119,502,Michel Simon,0.0,art|french|german|painting|train,http://www.imdb.com/title/tt0059825/?ref_=fn_tt_tt_1,124.0,English,France,Unrated,6700000.0,1964.0,94.0,7.9,1.66,0
Color,Christopher M. Bessette,6.0,88.0,0.0,57.0,John Billingsley,978.0,15059.0,Drama|Thriller,Mira Sorvino,Trade of Innocents ,748,1443,Trieu Tran,2.0,angkor wat|human trafficking|sex slavery|sex tourism,http://www.imdb.com/title/tt1772408/?ref_=fn_tt_tt_1,8.0,English,USA,PG-13,,2012.0,323.0,5.4,2.35,543
Color,Prachya Pinkaew,112.0,111.0,64.0,380.0,Nathan Jones,778.0,11905519.0,Action|Crime|Drama|Thriller,Jon Foo,The Protector ,30210,2205,Johnny Nguyen,0.0,die hard scenario|elephant|long take|police|sydney australia,http://www.imdb.com/title/tt0427954/?ref_=fn_tt_tt_1,214.0,Thai,Thailand,R,200000000.0,2005.0,635.0,7.1,1.85,0
Color,Gary Sinyor,12.0,94.0,0.0,136.0,Frank Finlay,722.0,69582.0,Comedy,Sean Pertwee,Stiff Upper Lips ,867,1477,Samuel West,2.0,class conflict|edwardian era|england|sexual awakening|spoof,http://www.imdb.com/title/tt0120210/?ref_=fn_tt_tt_1,21.0,English,UK,R,,1998.0,338.0,6.4,1.85,109
Color,,15.0,25.0,,220.0,Belinda Stewart-Wilson,229.0,,Comedy|Romance,Simon Bird,The Inbetweeners             ,55987,1239,James Buckley,0.0,black comedy|bully|friend|house|practical joke,http://www.imdb.com/title/tt1220617/?ref_=fn_tt_tt_1,42.0,English,UK,TV-14,,,223.0,8.4,16.0,0
Color,Gurinder Chadha,161.0,112.0,98.0,397.0,Parminder Nagra,883.0,32541719.0,Comedy|Drama|Romance|Sport,Archie Panjabi,Bend It Like Beckham ,89806,2201,Anupam Kher,0.0,hinduism|marriage engagement|soccer|team|tradition,http://www.imdb.com/title/tt0286499/?ref_=fn_tt_tt_1,438.0,English,UK,PG-13,3500159.0,2002.0,528.0,6.7,1.85,0
Color,John Sayles,68.0,141.0,407.0,501.0,Edie Falco,688.0,3064356.0,Drama|Romance,Miguel Ferrer,Sunshine State ,3433,2584,Timothy Hutton,6.0,african american|business|coastline|florida|real estate,http://www.imdb.com/title/tt0286179/?ref_=fn_tt_tt_1,81.0,English,USA,PG-13,5600000.0,2002.0,659.0,6.9,1.85,160
Color,Preston A. Whitmore II,25.0,95.0,17.0,255.0,Wayne Brady,592.0,7009668.0,Action|Sport,Wesley Jonathan,Crossover ,8707,2000,Eva Marcille,6.0,african american|basketball|basketball movie|critically bashed|tv commercial,http://www.imdb.com/title/tt0473024/?ref_=fn_tt_tt_1,36.0,English,USA,PG-13,5600000.0,2006.0,378.0,2.1,1.85,244
Color,Ashish R. Mohan,23.0,141.0,2.0,61.0,Mithun Chakraborty,634.0,352684.0,Action|Comedy,Asin,Khiladi 786 ,4633,1065,Johnny Lever,1.0,car crash|impersonating a police officer|long lost brother|marriage bureau|suitor,http://www.imdb.com/title/tt2166214/?ref_=fn_tt_tt_1,31.0,Hindi,India,Not Rated,,2012.0,284.0,4.3,,365
Color,Jaume Balagueró,222.0,85.0,57.0,6.0,Pablo Rosso,37.0,27024.0,Horror,Jonathan D. Mellor,[Rec] 2 ,55597,73,Andrea Ros,0.0,apartment|apartment building|blood sample|crucifix|zombie,http://www.imdb.com/title/tt1245112/?ref_=fn_tt_tt_1,148.0,Spanish,Spain,R,5600000.0,2009.0,9.0,6.6,1.85,4000
Color,Stewart Raffill,9.0,105.0,12.0,10.0,Alexis Biesiada,25.0,531806.0,Musical,Kayla Jackson,Standing Ovation ,548,72,Kayla Raparelli,9.0,dance|dream|frog|philadelphia pennsylvania|snake,http://www.imdb.com/title/tt1303803/?ref_=fn_tt_tt_1,6.0,English,USA,PG,,2010.0,11.0,3.4,,277
Color,George Roy Hill,119.0,129.0,131.0,417.0,Robert Shaw,1000.0,159600000.0,Comedy|Crime|Drama,Eileen Brennan,The Sting ,175607,2387,Ray Walston,0.0,con|con man|courier|long con|murder,http://www.imdb.com/title/tt0070735/?ref_=fn_tt_tt_1,252.0,English,USA,PG,5500000.0,1973.0,559.0,8.3,1.85,0
Color,Hugh Hudson,90.0,125.0,46.0,249.0,Ben Cross,368.0,58800000.0,Biography|Drama|Sport,Alice Krige,Chariots of Fire ,40511,1651,John Gielgud,0.0,athlete|jew|missionary|olympic games|race,http://www.imdb.com/title/tt0082158/?ref_=fn_tt_tt_1,213.0,English,UK,PG,5500000.0,1981.0,303.0,7.2,1.85,0
Color,Darren Grant,62.0,116.0,0.0,476.0,Kimberly Elise,907.0,50382128.0,Comedy|Drama|Romance,Cicely Tyson,Diary of a Mad Black Woman ,10472,2723,Tamara Taylor,0.0,comic relief|diary|kiss|madea series|state flag,http://www.imdb.com/title/tt0422093/?ref_=fn_tt_tt_1,202.0,English,USA,PG-13,5500000.0,2005.0,637.0,5.6,1.85,0
Color,Scott Hicks,71.0,105.0,96.0,35.0,Armin Mueller-Stahl,509.0,35811509.0,Biography|Drama|Music|Romance,Noah Taylor,Shine ,43013,888,Nicholas Bell,0.0,abuse|australia|concert|pianist|piano,http://www.imdb.com/title/tt0117631/?ref_=fn_tt_tt_1,104.0,English,Australia,PG-13,5500000.0,1996.0,294.0,7.7,1.85,0
Color,Joseph Gordon-Levitt,364.0,90.0,23000.0,694.0,Scarlett Johansson,23000.0,24475193.0,Comedy|Drama|Romance,Joseph Gordon-Levitt,Don Jon ,190494,44265,Tony Danza,1.0,camera focus on female butt|cunnilingus|new jersey|oral sex|reference to facebook,http://www.imdb.com/title/tt2229499/?ref_=fn_tt_tt_1,314.0,English,USA,R,3000000.0,2013.0,19000.0,6.6,2.35,33000
